,Date,Part,Process,SubProcess,Resource,Event,Process Type,Load,Unit,From,To,Distance,Memo,Simulation time
9424,2019-01-14,A0004_E12A0,2야드 대조립공장,,,Process_entered,Factory,2525.311652791707,ton,,,,,187.0
9425,2019-01-14,A0004_E12A0,2야드 대조립공장,,,routing_ended,,,,,,,,187.0
9426,2019-01-14,A0004_E12A0,2야드 대조립공장,2야드 대조립공장_186,,work_start,,,,,,,,187.0
9427,2019-01-15,A0029_B53P0,외부,외부_276,,work_finish,,,,,,,,188.0
9428,2019-01-15,A0029_B53P0,외부,외부_276,,part_transferred_to_out_buffer,Factory,44422.323741978034,m2,,,,,188.0
9429,2019-01-15,A0029_B53S0,외부,외부_277,,work_finish,,,,,,,,188.0
9430,2019-01-15,A0029_B53S0,외부,외부_277,,part_transferred_to_out_buffer,Factory,44177.323741978034,m2,,,,,188.0
9431,2019-01-15,A0005_V25A0,외부,외부_453,,work_finish,,,,,,,,188.0
9432,2019-01-15,A0005_V25A0,외부,외부_453,,part_transferred_to_out_buffer,Factory,44147.323741978034,m2,,,,,188.0
9433,2019-01-15,A0016_B13P0,외부,외부_478,,work_finish,,,,,,,,188.0
9434,2019-01-15,A0016_B13P0,외부,외부_478,,part_transferred_to_out_buffer,Factory,43877.323741978034,m2,,,,,188.0
9435,2019-01-15,A0016_B13S0,외부,외부_479,,work_finish,,,,,,,,188.0
9436,2019-01-15,A0016_B13S0,외부,외부_479,,part_transferred_to_out_buffer,Factory,43397.323741978034,m2,,,,,188.0
9437,2019-01-15,A0018_P110P,외부,외부_489,,work_finish,,,,,,,,188.0
9438,2019-01-15,A0018_P110P,외부,외부_489,,part_transferred_to_out_buffer,Factory,43367.323741978034,m2,,,,,188.0
9439,2019-01-15,A0018_P110S,외부,외부_490,,work_finish,,,,,,,,188.0
9440,2019-01-15,A0018_P110S,외부,외부_490,,part_transferred_to_out_buffer,Factory,43337.323741978034,m2,,,,,188.0
9441,2019-01-15,A0018_C310P,외부,외부_522,,work_finish,,,,,,,,188.0
9442,2019-01-15,A0018_C310P,외부,외부_522,,part_transferred_to_out_buffer,Factory,43086.38963991719,m2,,,,,188.0
9443,2019-01-15,A0018_C310S,외부,외부_523,,work_finish,,,,,,,,188.0
9444,2019-01-15,A0018_C310S,외부,외부_523,,part_transferred_to_out_buffer,Factory,42835.45553785635,m2,,,,,188.0
9445,2019-01-15,A0029_B35P0,,,,part_created,,,,,,,,188.0
9446,2019-01-15,A0029_B35S0,,,,part_created,,,,,,,,188.0
9447,2019-01-15,A0029_D13P0,,,,part_created,,,,,,,,188.0
9448,2019-01-15,A0029_D13S0,,,,part_created,,,,,,,,188.0
9449,2019-01-15,A0029_D14P0,,,,part_created,,,,,,,,188.0
9450,2019-01-15,A0029_D14S0,,,,part_created,,,,,,,,188.0
9451,2019-01-15,A0029_S14P0,,,,part_created,,,,,,,,188.0
9452,2019-01-15,A0029_S14S0,,,,part_created,,,,,,,,188.0
9453,2019-01-15,A0029_B53P0,Sink,,,completed,,,,,,,,188.0
9454,2019-01-15,A0029_B53S0,Sink,,,completed,,,,,,,,188.0
9455,2019-01-15,A0005_V25A0,Sink,,,completed,,,,,,,,188.0
9456,2019-01-15,A0016_B13P0,Sink,,,completed,,,,,,,,188.0
9457,2019-01-15,A0016_B13S0,Sink,,,completed,,,,,,,,188.0
9458,2019-01-15,A0018_P110P,Sink,,,completed,,,,,,,,188.0
9459,2019-01-15,A0018_P110S,Sink,,,completed,,,,,,,,188.0
9460,2019-01-15,A0018_C310P,Sink,,,completed,,,,,,,,188.0
9461,2019-01-15,A0018_C310S,Sink,,,completed,,,,,,,,188.0
9462,2019-01-15,A0029_B35P0,2야드 판넬공장,,,Process_entered,Factory,735.8000000000001,ton,,,,,188.0
9463,2019-01-15,A0029_B35P0,2야드 판넬공장,,,routing_ended,,,,,,,,188.0
9464,2019-01-15,A0029_D13P0,외부,,,Process_entered,Factory,43244.95553785635,m2,,,,,188.0
9465,2019-01-15,A0029_D13P0,외부,,,routing_ended,,,,,,,,188.0
9466,2019-01-15,A0029_B35S0,2야드 판넬공장,,,Process_entered,Factory,885.2,ton,,,,,188.0
9467,2019-01-15,A0029_B35S0,2야드 판넬공장,,,routing_ended,,,,,,,,188.0
9468,2019-01-15,A0029_D13S0,외부,,,Process_entered,Factory,43654.45553785635,m2,,,,,188.0
9469,2019-01-15,A0029_D13S0,외부,,,routing_ended,,,,,,,,188.0
9470,2019-01-15,A0029_B35P0,2야드 판넬공장,2야드 판넬공장_94,,part_transferred_to_out_buffer,Factory,735.8000000000001,ton,,,,,188.0
9471,2019-01-15,A0029_S14P0,2야드 판넬공장,,,Process_entered,Factory,1055.8000000000002,ton,,,,,188.0
9472,2019-01-15,A0029_S14P0,2야드 판넬공장,,,routing_ended,,,,,,,,188.0
9473,2019-01-15,A0029_D13P0,외부,외부_926,,part_transferred_to_out_buffer,Factory,43244.95553785635,m2,,,,,188.0
9474,2019-01-15,A0029_D14P0,외부,,,Process_entered,Factory,43622.95553785635,m2,,,,,188.0
9475,2019-01-15,A0029_D14P0,외부,,,routing_ended,,,,,,,,188.0
9476,2019-01-15,A0029_B35S0,2야드 판넬공장,2야드 판넬공장_95,,part_transferred_to_out_buffer,Factory,906.4000000000002,ton,,,,,188.0
9477,2019-01-15,A0029_S14S0,2야드 판넬공장,,,Process_entered,Factory,1226.3000000000002,ton,,,,,188.0
9478,2019-01-15,A0029_S14S0,2야드 판넬공장,,,routing_ended,,,,,,,,188.0
9479,2019-01-15,A0029_D13S0,외부,외부_927,,part_transferred_to_out_buffer,Factory,43213.45553785635,m2,,,,,188.0
9480,2019-01-15,A0029_D14S0,외부,,,Process_entered,Factory,43591.45553785635,m2,,,,,188.0
9481,2019-01-15,A0029_D14S0,외부,,,routing_ended,,,,,,,,188.0
9482,2019-01-15,A0029_B35P0,Sink,,,completed,,,,,,,,188.0
9483,2019-01-15,A0029_S14P0,2야드 판넬공장,2야드 판넬공장_96,,part_transferred_to_out_buffer,Factory,906.3000000000002,ton,,,,,188.0
9484,2019-01-15,A0029_D13P0,Sink,,,completed,,,,,,,,188.0
9485,2019-01-15,A0029_D14P0,외부,외부_928,,part_transferred_to_out_buffer,Factory,43213.45553785635,m2,,,,,188.0
9486,2019-01-15,A0029_B35S0,Sink,,,completed,,,,,,,,188.0
9487,2019-01-15,A0029_S14S0,2야드 판넬공장,2야드 판넬공장_97,,part_transferred_to_out_buffer,Factory,586.4000000000002,ton,,,,,188.0
9488,2019-01-15,A0029_D13S0,Sink,,,completed,,,,,,,,188.0
9489,2019-01-15,A0029_D14S0,외부,외부_929,,part_transferred_to_out_buffer,Factory,42835.45553785635,m2,,,,,188.0
9490,2019-01-15,A0029_S14P0,Sink,,,completed,,,,,,,,188.0
9491,2019-01-15,A0029_D14P0,Sink,,,completed,,,,,,,,188.0
9492,2019-01-15,A0029_S14S0,Sink,,,completed,,,,,,,,188.0
9493,2019-01-15,A0029_D14S0,Sink,,,completed,,,,,,,,188.0
9494,2019-01-16,A0016_A610P,외부,외부_8,,work_finish,,,,,,,,189.0
9495,2019-01-16,A0016_A610P,외부,외부_8,,part_transferred_to_out_buffer,Factory,42561.70639499921,m2,,,,,189.0
9496,2019-01-16,A0016_A610S,외부,외부_9,,work_finish,,,,,,,,189.0
9497,2019-01-16,A0016_A610S,외부,외부_9,,part_transferred_to_out_buffer,Factory,42287.95725214206,m2,,,,,189.0
9498,2019-01-16,A0030_E31P0,외부,외부_243,,work_finish,,,,,,,,189.0
9499,2019-01-16,A0030_E31P0,외부,외부_243,,part_transferred_to_out_buffer,Factory,41758.95725214206,m2,,,,,189.0
9500,2019-01-16,A0030_E31S0,외부,외부_244,,work_finish,,,,,,,,189.0
9501,2019-01-16,A0030_E31S0,외부,외부_244,,part_transferred_to_out_buffer,Factory,41229.95725214206,m2,,,,,189.0
9502,2019-01-16,A0004_E42P0,외부,외부_284,,work_finish,,,,,,,,189.0
9503,2019-01-16,A0004_E42P0,외부,외부_284,,part_transferred_to_out_buffer,Factory,40935.45725214206,m2,,,,,189.0
9504,2019-01-16,A0004_E42S0,외부,외부_285,,work_finish,,,,,,,,189.0
9505,2019-01-16,A0004_E42S0,외부,외부_285,,part_transferred_to_out_buffer,Factory,40640.95725214206,m2,,,,,189.0
9506,2019-01-16,A0004_E81P0,대조립2공장,대조립2공장_3,,work_finish,,,,,,,,189.0
9507,2019-01-16,A0004_E81P0,대조립2공장,대조립2공장_3,,part_transferred_to_out_buffer,Factory,553.1999999999999,ton,,,,,189.0
9508,2019-01-16,A0004_E81S0,대조립2공장,대조립2공장_4,,work_finish,,,,,,,,189.0
9509,2019-01-16,A0004_E81S0,대조립2공장,대조립2공장_4,,part_transferred_to_out_buffer,Factory,373.49999999999994,ton,,,,,189.0
9510,2019-01-16,A0005_V870A,외부,외부_513,,work_finish,,,,,,,,189.0
9511,2019-01-16,A0005_V870A,외부,외부_513,,part_transferred_to_out_buffer,Factory,40342.248677960946,m2,,,,,189.0
9512,2019-01-16,A0018_P210P,외부,외부_524,,work_finish,,,,,,,,189.0
9513,2019-01-16,A0018_P210P,외부,외부_524,,part_transferred_to_out_buffer,Factory,40310.248677960946,m2,,,,,189.0
9514,2019-01-16,A0018_P210S,외부,외부_525,,work_finish,,,,,,,,189.0
9515,2019-01-16,A0018_P210S,외부,외부_525,,part_transferred_to_out_buffer,Factory,40278.248677960946,m2,,,,,189.0
9516,2019-01-16,A0032_V810A,외부,외부_526,,work_finish,,,,,,,,189.0
9517,2019-01-16,A0032_V810A,외부,외부_526,,part_transferred_to_out_buffer,Factory,39981.72181845681,m2,,,,,189.0
9518,2019-01-16,A0018_C410P,외부,외부_565,,work_finish,,,,,,,,189.0
9519,2019-01-16,A0018_C410P,외부,외부_565,,part_transferred_to_out_buffer,Factory,39730.78771639597,m2,,,,,189.0
9520,2019-01-16,A0018_C410S,외부,외부_566,,work_finish,,,,,,,,189.0
9521,2019-01-16,A0018_C410S,외부,외부_566,,part_transferred_to_out_buffer,Factory,39479.85361433513,m2,,,,,189.0
9522,2019-01-16,A0005_M31C0,외부,외부_888,,work_finish,,,,,,,,189.0
9523,2019-01-16,A0005_M31C0,외부,외부_888,,part_transferred_to_out_buffer,Factory,39293.85361433513,m2,,,,,189.0
9524,2019-01-16,A0005_M32P0,외부,외부_889,,work_finish,,,,,,,,189.0
9525,2019-01-16,A0005_M32P0,외부,외부_889,,part_transferred_to_out_buffer,Factory,39248.85361433513,m2,,,,,189.0
9526,2019-01-16,A0005_M33P0,외부,외부_890,,work_finish,,,,,,,,189.0
9527,2019-01-16,A0005_M33P0,외부,외부_890,,part_transferred_to_out_buffer,Factory,39176.85361433513,m2,,,,,189.0
9528,2019-01-16,A0005_M33S0,외부,외부_891,,work_finish,,,,,,,,189.0
9529,2019-01-16,A0005_M33S0,외부,외부_891,,part_transferred_to_out_buffer,Factory,39104.85361433513,m2,,,,,189.0
9530,2019-01-16,A0005_M34A0,외부,외부_892,,work_finish,,,,,,,,189.0
9531,2019-01-16,A0005_M34A0,외부,외부_892,,part_transferred_to_out_buffer,Factory,38806.14504015401,m2,,,,,189.0
9532,2019-01-16,A0005_M35A0,외부,외부_893,,work_finish,,,,,,,,189.0
9533,2019-01-16,A0005_M35A0,외부,외부_893,,part_transferred_to_out_buffer,Factory,38620.14504015401,m2,,,,,189.0
9534,2019-01-16,A0005_M36A0,외부,외부_894,,work_finish,,,,,,,,189.0
9535,2019-01-16,A0005_M36A0,외부,외부_894,,part_transferred_to_out_buffer,Factory,38434.14504015401,m2,,,,,189.0
9536,2019-01-16,A0005_M37A0,외부,외부_895,,work_finish,,,,,,,,189.0
9537,2019-01-16,A0005_M37A0,외부,외부_895,,part_transferred_to_out_buffer,Factory,38248.14504015401,m2,,,,,189.0
9538,2019-01-16,A0005_M38A0,외부,외부_896,,work_finish,,,,,,,,189.0
9539,2019-01-16,A0005_M38A0,외부,외부_896,,part_transferred_to_out_buffer,Factory,38062.14504015401,m2,,,,,189.0
9540,2019-01-16,A0005_M41A0,외부,외부_897,,work_finish,,,,,,,,189.0
9541,2019-01-16,A0005_M41A0,외부,외부_897,,part_transferred_to_out_buffer,Factory,37876.14504015401,m2,,,,,189.0
9542,2019-01-16,A0029_B36P0,,,,part_created,,,,,,,,189.0
9543,2019-01-16,A0029_B36S0,,,,part_created,,,,,,,,189.0
9544,2019-01-16,A0016_A610P,Sink,,,completed,,,,,,,,189.0
9545,2019-01-16,A0016_A610S,Sink,,,completed,,,,,,,,189.0
9546,2019-01-16,A0030_E31P0,Sink,,,completed,,,,,,,,189.0
9547,2019-01-16,A0030_E31S0,Sink,,,completed,,,,,,,,189.0
9548,2019-01-16,A0004_E42P0,Sink,,,completed,,,,,,,,189.0
9549,2019-01-16,A0004_E42S0,Sink,,,completed,,,,,,,,189.0
9550,2019-01-16,A0004_E81P0,Sink,,,completed,,,,,,,,189.0
9551,2019-01-16,A0004_E81S0,Sink,,,completed,,,,,,,,189.0
9552,2019-01-16,A0005_V870A,Sink,,,completed,,,,,,,,189.0
9553,2019-01-16,A0018_P210P,Sink,,,completed,,,,,,,,189.0
9554,2019-01-16,A0018_P210S,Sink,,,completed,,,,,,,,189.0
9555,2019-01-16,A0032_V810A,Sink,,,completed,,,,,,,,189.0
9556,2019-01-16,A0018_C410P,Sink,,,completed,,,,,,,,189.0
9557,2019-01-16,A0018_C410S,Sink,,,completed,,,,,,,,189.0
9558,2019-01-16,A0005_M31C0,Sink,,,completed,,,,,,,,189.0
9559,2019-01-16,A0005_M32P0,Sink,,,completed,,,,,,,,189.0
9560,2019-01-16,A0005_M33P0,Sink,,,completed,,,,,,,,189.0
9561,2019-01-16,A0005_M33S0,Sink,,,completed,,,,,,,,189.0
9562,2019-01-16,A0005_M34A0,Sink,,,completed,,,,,,,,189.0
9563,2019-01-16,A0005_M35A0,Sink,,,completed,,,,,,,,189.0
9564,2019-01-16,A0005_M36A0,Sink,,,completed,,,,,,,,189.0
9565,2019-01-16,A0005_M37A0,Sink,,,completed,,,,,,,,189.0
9566,2019-01-16,A0005_M38A0,Sink,,,completed,,,,,,,,189.0
9567,2019-01-16,A0005_M41A0,Sink,,,completed,,,,,,,,189.0
9568,2019-01-16,A0029_B36P0,2야드 판넬공장,,,Process_entered,Factory,730.6000000000001,ton,,,,,189.0
9569,2019-01-16,A0029_B36P0,2야드 판넬공장,,,routing_ended,,,,,,,,189.0
9570,2019-01-16,A0029_B36S0,2야드 판넬공장,,,Process_entered,Factory,874.8000000000002,ton,,,,,189.0
9571,2019-01-16,A0029_B36S0,2야드 판넬공장,,,routing_ended,,,,,,,,189.0
9572,2019-01-16,A0029_B36P0,2야드 판넬공장,2야드 판넬공장_98,,part_transferred_to_out_buffer,Factory,730.6000000000001,ton,,,,,189.0
9573,2019-01-16,A0029_B36S0,2야드 판넬공장,2야드 판넬공장_99,,part_transferred_to_out_buffer,Factory,586.4000000000001,ton,,,,,189.0
9574,2019-01-16,A0029_B36P0,Sink,,,completed,,,,,,,,189.0
9575,2019-01-16,A0029_B36S0,Sink,,,completed,,,,,,,,189.0
9576,2019-01-17,A0005_A610A,외부,외부_13,,work_finish,,,,,,,,190.0
9577,2019-01-17,A0005_A610A,외부,외부_13,,part_transferred_to_out_buffer,Factory,37577.436465972896,m2,,,,,190.0
9578,2019-01-17,A0030_E180A,2야드 대조립공장,2야드 대조립공장_30,,work_finish,,,,,,,,190.0
9579,2019-01-17,A0030_E180A,2야드 대조립공장,2야드 대조립공장_30,,part_transferred_to_out_buffer,Factory,2279.615273961623,ton,,,,,190.0
9580,2019-01-17,A0029_H91A0,외부,외부_132,,work_finish,,,,,,,,190.0
9581,2019-01-17,A0029_H91A0,외부,외부_132,,part_transferred_to_out_buffer,Factory,37256.60879970929,m2,,,,,190.0
9582,2019-01-17,A0030_E32P0,외부,외부_333,,work_finish,,,,,,,,190.0
9583,2019-01-17,A0030_E32P0,외부,외부_333,,part_transferred_to_out_buffer,Factory,36876.60879970929,m2,,,,,190.0
9584,2019-01-17,A0030_E32S0,외부,외부_334,,work_finish,,,,,,,,190.0
9585,2019-01-17,A0030_E32S0,외부,외부_334,,part_transferred_to_out_buffer,Factory,36546.60879970929,m2,,,,,190.0
9586,2019-01-17,A0004_E41P0,외부,외부_337,,work_finish,,,,,,,,190.0
9587,2019-01-17,A0004_E41P0,외부,외부_337,,part_transferred_to_out_buffer,Factory,36241.10879970929,m2,,,,,190.0
9588,2019-01-17,A0004_E41S0,외부,외부_338,,work_finish,,,,,,,,190.0
9589,2019-01-17,A0004_E41S0,외부,외부_338,,part_transferred_to_out_buffer,Factory,35935.60879970929,m2,,,,,190.0
9590,2019-01-17,A0030_E41S0,외부,외부_415,,work_finish,,,,,,,,190.0
9591,2019-01-17,A0030_E41S0,외부,외부_415,,part_transferred_to_out_buffer,Factory,35648.10879970929,m2,,,,,190.0
9592,2019-01-17,A0005_V850A,외부,외부_548,,work_finish,,,,,,,,190.0
9593,2019-01-17,A0005_V850A,외부,외부_548,,part_transferred_to_out_buffer,Factory,35349.400225528174,m2,,,,,190.0
9594,2019-01-17,A0032_V820A,외부,외부_575,,work_finish,,,,,,,,190.0
9595,2019-01-17,A0032_V820A,외부,외부_575,,part_transferred_to_out_buffer,Factory,35052.87336602404,m2,,,,,190.0
9596,2019-01-17,A0030_E12A0,2야드 대조립공장,2야드 대조립공장_120,,work_finish,,,,,,,,190.0
9597,2019-01-17,A0030_E12A0,2야드 대조립공장,2야드 대조립공장_120,,process delay,,,,,,,All child do not arrive to parent A0030_E12A0,190.0
9598,2019-01-17,A0016_E12P0,2야드 대조립공장,2야드 대조립공장_182,,work_finish,,,,,,,,190.0
9599,2019-01-17,A0016_E12P0,2야드 대조립공장,2야드 대조립공장_182,,part_transferred_to_out_buffer,Factory,2171.115273961623,ton,,,,,190.0
9600,2019-01-17,A0016_E12S0,2야드 대조립공장,2야드 대조립공장_183,,work_finish,,,,,,,,190.0
9601,2019-01-17,A0016_E12S0,2야드 대조립공장,2야드 대조립공장_183,,part_transferred_to_out_buffer,Factory,2062.5152739616233,ton,,,,,190.0
9602,2019-01-17,A0005_A610A,Sink,,,completed,,,,,,,,190.0
9603,2019-01-17,A0030_E180A,Sink,,,go to parent block,,,,,,,,190.0
9604,2019-01-17,A0030_E180A,Sink,,,completed,,,,,,,,190.0
9605,2019-01-17,A0029_H91A0,Sink,,,completed,,,,,,,,190.0
9606,2019-01-17,A0030_E32P0,Sink,,,completed,,,,,,,,190.0
9607,2019-01-17,A0030_E32S0,Sink,,,completed,,,,,,,,190.0
9608,2019-01-17,A0004_E41P0,Sink,,,completed,,,,,,,,190.0
9609,2019-01-17,A0004_E41S0,Sink,,,completed,,,,,,,,190.0
9610,2019-01-17,A0030_E41S0,Sink,,,completed,,,,,,,,190.0
9611,2019-01-17,A0005_V850A,Sink,,,completed,,,,,,,,190.0
9612,2019-01-17,A0032_V820A,Sink,,,completed,,,,,,,,190.0
9613,2019-01-17,A0016_E12P0,Sink,,,completed,,,,,,,,190.0
9614,2019-01-17,A0016_E12S0,Sink,,,completed,,,,,,,,190.0
9615,2019-01-17,A0030_E12A0,2야드 대조립공장,2야드 대조립공장_120,,process delay finish,,,,,,,All child arrive to parent A0030_E12A0,190.0
9616,2019-01-17,A0030_E12A0,2야드 대조립공장,2야드 대조립공장_120,,part_transferred_to_out_buffer,Factory,1916.3152739616232,ton,,,,,190.0
9617,2019-01-17,A0030_E12A0,Sink,,,completed,,,,,,,,190.0
9618,2019-01-18,A0030_E170A,2야드 대조립공장,2야드 대조립공장_38,,work_finish,,,,,,,,191.0
9619,2019-01-18,A0030_E170A,2야드 대조립공장,2야드 대조립공장_38,,part_transferred_to_out_buffer,Factory,1670.6188951315396,ton,,,,,191.0
9620,2019-01-18,A0016_B53P0,외부,외부_231,,work_finish,,,,,,,,191.0
9621,2019-01-18,A0016_B53P0,외부,외부_231,,part_transferred_to_out_buffer,Factory,34896.87336602404,m2,,,,,191.0
9622,2019-01-18,A0016_B53S0,외부,외부_232,,work_finish,,,,,,,,191.0
9623,2019-01-18,A0016_B53S0,외부,외부_232,,part_transferred_to_out_buffer,Factory,34623.87336602404,m2,,,,,191.0
9624,2019-01-18,A0016_E52P0,외부,외부_235,,work_finish,,,,,,,,191.0
9625,2019-01-18,A0016_E52P0,외부,외부_235,,part_transferred_to_out_buffer,Factory,34320.12336602404,m2,,,,,191.0
9626,2019-01-18,A0016_E52S0,외부,외부_236,,work_finish,,,,,,,,191.0
9627,2019-01-18,A0016_E52S0,외부,외부_236,,part_transferred_to_out_buffer,Factory,34002.87336602404,m2,,,,,191.0
9628,2019-01-18,A0016_E53P0,외부,외부_239,,work_finish,,,,,,,,191.0
9629,2019-01-18,A0016_E53P0,외부,외부_239,,part_transferred_to_out_buffer,Factory,33691.12336602404,m2,,,,,191.0
9630,2019-01-18,A0016_E53S0,외부,외부_240,,work_finish,,,,,,,,191.0
9631,2019-01-18,A0016_E53S0,외부,외부_240,,part_transferred_to_out_buffer,Factory,33379.37336602404,m2,,,,,191.0
9632,2019-01-18,A0029_B54P0,외부,외부_336,,work_finish,,,,,,,,191.0
9633,2019-01-18,A0029_B54P0,외부,외부_336,,part_transferred_to_out_buffer,Factory,33139.37336602404,m2,,,,,191.0
9634,2019-01-18,A0018_P140P,외부,외부_596,,work_finish,,,,,,,,191.0
9635,2019-01-18,A0018_P140P,외부,외부_596,,part_transferred_to_out_buffer,Factory,33101.37336602404,m2,,,,,191.0
9636,2019-01-18,A0018_P140S,외부,외부_597,,work_finish,,,,,,,,191.0
9637,2019-01-18,A0018_P140S,외부,외부_597,,part_transferred_to_out_buffer,Factory,33063.37336602404,m2,,,,,191.0
9638,2019-01-18,A0018_C320P,외부,외부_635,,work_finish,,,,,,,,191.0
9639,2019-01-18,A0018_C320P,외부,외부_635,,part_transferred_to_out_buffer,Factory,32812.4392639632,m2,,,,,191.0
9640,2019-01-18,A0018_C320S,외부,외부_636,,work_finish,,,,,,,,191.0
9641,2019-01-18,A0018_C320S,외부,외부_636,,part_transferred_to_out_buffer,Factory,32561.505161902354,m2,,,,,191.0
9642,2019-01-18,A0018_C330P,외부,외부_637,,work_finish,,,,,,,,191.0
9643,2019-01-18,A0018_C330P,외부,외부_637,,part_transferred_to_out_buffer,Factory,32310.57105984151,m2,,,,,191.0
9644,2019-01-18,A0018_C330S,외부,외부_638,,work_finish,,,,,,,,191.0
9645,2019-01-18,A0018_C330S,외부,외부_638,,part_transferred_to_out_buffer,Factory,32059.636957780665,m2,,,,,191.0
9646,2019-01-18,A0018_C420P,외부,외부_639,,work_finish,,,,,,,,191.0
9647,2019-01-18,A0018_C420P,외부,외부_639,,part_transferred_to_out_buffer,Factory,31808.70285571982,m2,,,,,191.0
9648,2019-01-18,A0018_C420S,외부,외부_640,,work_finish,,,,,,,,191.0
9649,2019-01-18,A0018_C420S,외부,외부_640,,part_transferred_to_out_buffer,Factory,31557.768753658976,m2,,,,,191.0
9650,2019-01-18,A0018_C430P,외부,외부_641,,work_finish,,,,,,,,191.0
9651,2019-01-18,A0018_C430P,외부,외부_641,,part_transferred_to_out_buffer,Factory,31306.834651598132,m2,,,,,191.0
9652,2019-01-18,A0018_C430S,외부,외부_642,,work_finish,,,,,,,,191.0
9653,2019-01-18,A0018_C430S,외부,외부_642,,part_transferred_to_out_buffer,Factory,31055.900549537288,m2,,,,,191.0
9654,2019-01-18,A0030_E11A0,2야드 대조립공장,2야드 대조립공장_130,,work_finish,,,,,,,,191.0
9655,2019-01-18,A0030_E11A0,2야드 대조립공장,2야드 대조립공장_130,,process delay,,,,,,,All child do not arrive to parent A0030_E11A0,191.0
9656,2019-01-18,A0016_E13P0,2야드 대조립공장,2야드 대조립공장_184,,work_finish,,,,,,,,191.0
9657,2019-01-18,A0016_E13P0,2야드 대조립공장,2야드 대조립공장_184,,part_transferred_to_out_buffer,Factory,1622.3188951315396,ton,,,,,191.0
9658,2019-01-18,A0016_E13S0,2야드 대조립공장,2야드 대조립공장_185,,work_finish,,,,,,,,191.0
9659,2019-01-18,A0016_E13S0,2야드 대조립공장,2야드 대조립공장_185,,part_transferred_to_out_buffer,Factory,1574.0188951315397,ton,,,,,191.0
9660,2019-01-18,A0004_A21P0,,,,part_created,,,,,,,,191.0
9661,2019-01-18,A0004_A21S0,,,,part_created,,,,,,,,191.0
9662,2019-01-18,A0030_E170A,Sink,,,go to parent block,,,,,,,,191.0
9663,2019-01-18,A0030_E170A,Sink,,,completed,,,,,,,,191.0
9664,2019-01-18,A0016_B53P0,Sink,,,completed,,,,,,,,191.0
9665,2019-01-18,A0016_B53S0,Sink,,,completed,,,,,,,,191.0
9666,2019-01-18,A0016_E52P0,Sink,,,completed,,,,,,,,191.0
9667,2019-01-18,A0016_E52S0,Sink,,,completed,,,,,,,,191.0
9668,2019-01-18,A0016_E53P0,Sink,,,completed,,,,,,,,191.0
9669,2019-01-18,A0016_E53S0,Sink,,,completed,,,,,,,,191.0
9670,2019-01-18,A0029_B54P0,Sink,,,completed,,,,,,,,191.0
9671,2019-01-18,A0018_P140P,Sink,,,completed,,,,,,,,191.0
9672,2019-01-18,A0018_P140S,Sink,,,completed,,,,,,,,191.0
9673,2019-01-18,A0018_C320P,Sink,,,completed,,,,,,,,191.0
9674,2019-01-18,A0018_C320S,Sink,,,completed,,,,,,,,191.0
9675,2019-01-18,A0018_C330P,Sink,,,completed,,,,,,,,191.0
9676,2019-01-18,A0018_C330S,Sink,,,completed,,,,,,,,191.0
9677,2019-01-18,A0018_C420P,Sink,,,completed,,,,,,,,191.0
9678,2019-01-18,A0018_C420S,Sink,,,completed,,,,,,,,191.0
9679,2019-01-18,A0018_C430P,Sink,,,completed,,,,,,,,191.0
9680,2019-01-18,A0018_C430S,Sink,,,completed,,,,,,,,191.0
9681,2019-01-18,A0016_E13P0,Sink,,,completed,,,,,,,,191.0
9682,2019-01-18,A0016_E13S0,Sink,,,completed,,,,,,,,191.0
9683,2019-01-18,A0004_A21P0,외부,,,Process_entered,Factory,31230.150549537288,m2,,,,,191.0
9684,2019-01-18,A0004_A21P0,외부,,,routing_ended,,,,,,,,191.0
9685,2019-01-18,A0030_E11A0,2야드 대조립공장,2야드 대조립공장_130,,process delay finish,,,,,,,All child arrive to parent A0030_E11A0,191.0
9686,2019-01-18,A0030_E11A0,2야드 대조립공장,2야드 대조립공장_130,,part_transferred_to_out_buffer,Factory,1287.8188951315396,ton,,,,,191.0
9687,2019-01-18,A0004_A21S0,외부,,,Process_entered,Factory,31336.400549537288,m2,,,,,191.0
9688,2019-01-18,A0004_A21S0,외부,,,routing_ended,,,,,,,,191.0
9689,2019-01-18,A0004_A21P0,외부,외부_930,,part_transferred_to_out_buffer,Factory,31162.150549537288,m2,,,,,191.0
9690,2019-01-18,A0030_E11A0,Sink,,,completed,,,,,,,,191.0
9691,2019-01-18,A0004_A21S0,외부,외부_931,,part_transferred_to_out_buffer,Factory,31055.900549537288,m2,,,,,191.0
9692,2019-01-18,A0004_A21P0,Sink,,,completed,,,,,,,,191.0
9693,2019-01-18,A0004_A21S0,Sink,,,completed,,,,,,,,191.0
9694,2019-01-21,A0008_A830A,외부,외부_18,,work_finish,,,,,,,,194.0
9695,2019-01-21,A0008_A830A,외부,외부_18,,part_transferred_to_out_buffer,Factory,30746.450327067876,m2,,,,,194.0
9696,2019-01-21,A0016_E170P,2야드 대조립공장,2야드 대조립공장_43,,work_finish,,,,,,,,194.0
9697,2019-01-21,A0016_E170P,2야드 대조립공장,2야드 대조립공장_43,,part_transferred_to_out_buffer,Factory,1064.5678182084628,ton,,,,,194.0
9698,2019-01-21,A0016_E170S,2야드 대조립공장,2야드 대조립공장_44,,work_finish,,,,,,,,194.0
